html_url,id,names.types.ror_display,status,types,names.types.alias,names.types.label,names.types.acronym,links.type.website,links.type.wikipedia,domains,established,external_ids.type.fundref.all,external_ids.type.fundref.preferred,external_ids.type.grid.all,external_ids.type.grid.preferred,external_ids.type.isni.all,external_ids.type.isni.preferred,external_ids.type.wikidata.all,external_ids.type.wikidata.preferred,city,country,locations.geonames_id,ror_id,parent,child,related,successor,predecessor
,,Central Bicol State University of Agriculture-Sipocot*en,active,education,,Central Bicol State University of Agriculture-Sipocot*en,,https://cbsua.edu.ph/sipocot-campus/,,,,,,,,,,,,Sipocot,Philippines,1686078,https://ror.org/05y0gkw35,https://ror.org/01jdxxe39,,,,
,,ACSI College Iloilo*en,active,education,,ACSI College Iloilo*en,ACSI*en,,,acsi.edu.ph,1984,,,,,,,,,Iloilo City,Philippines,1711005,https://ror.org/00djb7v47,,,,,
,,Colegio de San Jose*es,active,education,Colegio de San Jose-Jaro*es,Colegio de San Jose*es,CSJ*es,http://csj.edu.ph,,csj.edu.ph,1872,,,,,0000 0004 0624 7944,0000 0004 0624 7944,Q5142935,Q5142935,Iloilo City,Philippines,1711005,https://ror.org/02c3t0694,,,,,
,,Colegio del Sagrado Corazon de Jesus*es,active,education,"Colegio del Sagrado Corazon de Jesus, Inc.*es",Colegio del Sagrado Corazon de Jesus*es; Colegio del Sagrado Corazón de Jesús*es,CSCJ*es,https://www.cscj.edu.ph,,cscj.edu.ph,1917,,,,,,,,,Iloilo City,Philippines,1711005,https://ror.org/03kz44028,,,,,
,,Iloilo Doctors' College*en,active,education,Iloilo Doctors College*en; Iloilo Doctors' Hospital School of Nursing and Midwifery*en,Iloilo Doctors' College*en,IDC*en,https://www.idc.edu.ph,,idc.edu.ph,1972,,,,,,,Q17073547,Q17073547,Iloilo City,Philippines,1711005,https://ror.org/0525t7q65,,,,,
,,John B. Lacson Foundation Maritime University-Molo*en,active,education,"John B. Lacson Foundation Maritime University (Molo), Inc.*en",John B. Lacson Foundation Maritime University-Molo*en,JBLFMU-Molo*en,https://www.jblfmu.edu.ph/academics/our-campuses/jblfmu-molo,,,1976,,,,,,,,,Iloilo City,Philippines,1711005,https://ror.org/05gxaf189,https://ror.org/01fr0xp26,,,,
,,John B. Lacson Foundation Maritime University-Arevalo*en,active,education,"John B. Lacson Foundation Maritime University (Arevalo), Inc.*en;JBLFMU-Arevalo*en",John B. Lacson Foundation Maritime University-Arevalo*en,,,,arevalo.jblfmu.edu.ph,1973,,,,,,,,,Iloilo City,Philippines,1711005,https://ror.org/042rmbc57,https://ror.org/01fr0xp26,,,,
,,Western Institute of Technology*en,active,education,,Western Institute of Technology*en,WIT*en,http://www.wit.edu.ph,,wit.edu.ph,1964,,,,,,,Q3579258,Q3579258,Iloilo City,Philippines,1711005,https://ror.org/018bpg886,,,,,
,,Colegio de la Purisima Concepcion*es,active,education,,Colegio de la Purisima Concepcion*es,CPC*es,https://www.purisima.edu.ph,,purisima.edu.ph,1948,,,,,,,,,Roxas City,Philippines,1691444,https://ror.org/006wnf152,,,,,
,,Aklan Catholic College*en,active,education,Aklan College*en,Aklan Catholic College*en,,https://acc.edu.ph,,acc.edu.ph,1945,,,,,,,Q4701428,Q4701428,Kalibo,Philippines,1709632,https://ror.org/00eesff14,,,,,
,,Aklan Polytechnic College*en,active,education,Aklan Polytechnic Institute*en,Aklan Polytechnic College*en,APC*en,http://www.aklanpolytechnic.edu.ph,,aklanpolytechnic.edu.ph,1987,,,,,,,Q4701430,Q4701430,Kalibo,Philippines,1709632,https://ror.org/03fjrwa32,,,,,
,,Northwestern Visayan Colleges*en,active,education,,Northwestern Visayan Colleges*en,NVC*en,http://www.nvc.edu.ph,,nvc.edu.ph,1948,,,,,,,Q15262591,Q15262591,Kalibo,Philippines,1709632,https://ror.org/01edwwq51,,,,,
,,St. Anthony's College*en,active,education,St. Anthony's College-Antique*en,St. Anthony's College*en,SAC*en,http://www.sac.edu.ph,,sac.edu.ph,1959,,,,,,,Q48739510,Q48739510,San Jose,Philippines,1689540,https://ror.org/03xat8586,,,,,
,,St. Therese-MTC Colleges-Tigbauan*en,active,education,,St. Therese-MTC Colleges-Tigbauan*en,ST-MTCC*en;STMTCC*en,https://stmtcc.edu.ph,,stmtcc.edu.ph,1983,,,,,,,,,Tigbauan,Philippines,1682250,https://ror.org/00e4y6p89,,,,,
,,Northern Iloilo State University-Ajuy Campus*en,active,education,,Northern Iloilo State University-Ajuy Campus*en,,https://www.nisu.edu.ph/index.php/external-campuses/ajuy-campus,,,1948,,,,,,,,,Ajuy,Philippines,1731765,https://ror.org/059thyd62,https://ror.org/03geepx94,,,,
,,Northern Iloilo State University-Barotac Viejo Campus*en,active,education,,Northern Iloilo State University-Barotac Viejo Campus*en,,https://www.nisu.edu.ph/index.php/external-campuses/barotac-viejo-campus,,,1989,,,,,,,,,Barotac Viejo,Philippines,1726591,https://ror.org/02tgyb119,https://ror.org/03geepx94,,,,
,,West Visayas State University-Calinog Campus*en,active,education,West Visayas State University Calinog Campus*en,West Visayas State University-Calinog Campus*en,,https://wvsu.edu.ph/satellite-campus/calinog-campus/,,,1947,,,,,,,,,Calinog,Philippines,1720274,https://ror.org/04teprc35,https://ror.org/02wbzep73,,,,
,,Capiz State University-Dayao*en,active,education,CAPSU Dayao*en; Dayao Satellite College*en,Capiz State University-Dayao*en,,https://www.capsu.edu.ph/campus-dayao/,,,1952,,,,,,,,,Roxas City,Philippines,1691444,https://ror.org/03ryt2974,https://ror.org/05vm26792,,,,
,,Northern Iloilo State University-Concepcion Campus*en,active,education,Northern Iloilo State University Concepcion Campus*en;NISU Concepcion Campus*en,Northern Iloilo State University-Concepcion Campus*en,,https://www.nisu.edu.ph/index.php/external-campuses/concepcion-campus,,,1966,,,,,,,,,Concepcion,Philippines,1717022,https://ror.org/03sp59926,https://ror.org/03geepx94,,,,
,,Iloilo State University of Fisheries Science and Technology-Dingle Campus*en,active,education,Iloilo State College of Fisheries-Dingle Campus*en,Iloilo State University of Fisheries Science and Technology-Dingle Campus*en,,https://isufst.edu.ph/dingle-campus-2/,,,2002,,,,,,,,,Dingle,Philippines,1714733,https://ror.org/04xa8cd78,https://ror.org/013xphc70,,,,
,,Iloilo Science and Technology University-Dumangas Campus*en,active,education,,Iloilo Science and Technology University-Dumangas Campus*en,,http://www.isatu.edu.ph,,isatu.edu.ph,,,,,,,,,,Dumangas,Philippines,1714168,https://ror.org/04p0f6g67,https://ror.org/015ve7h33,,,,
,,Aklan State University-Ibajay Campus*en,active,education,Aklan State University-Ibajay*en,Aklan State University-Ibajay Campus*en,,,,,1965,,,,,,,,,Ibajay,Philippines,1711404,https://ror.org/056hvze45,https://ror.org/01bp4wd47,,,,
,,West Visayas State University-Janiuay Campus*en,active,education,,West Visayas State University-Janiuay Campus*en,,https://janiuay.wvsu.edu.ph,,,1946,,,,,,,,,Janiuay,Philippines,1710286,https://ror.org/05ffwt814,https://ror.org/02wbzep73,,,,
,,Aklan State University-Kalibo Campus*en,active,education,,Aklan State University-Kalibo Campus*en,,,,kalibo.asu.edu.ph,,,,,,,,,,Kalibo,Philippines,1709632,https://ror.org/007t4pe29,https://ror.org/01bp4wd47,,,,
,,Capiz State University-Burias Campus*en,active,education,CAPSU Burias Campus*en,Capiz State University-Burias Campus*en,,https://www.capsu.edu.ph/campus-burias/,,,1946,,,,,,,,,Mambusao,Philippines,1702257,https://ror.org/02mnkq448,https://ror.org/05vm26792,,,,
,,Iloilo Science and Technology University-Miagao Campus*en,active,education,,Iloilo Science and Technology University-Miagao Campus*en,,,,,,,,,,,,,,Miagao,Philippines,1699791,https://ror.org/02d4cs113,https://ror.org/015ve7h33,,,,
,,Capiz State University-Pontevedra Campus*en,active,education,,Capiz State University-Pontevedra Campus*en; CAPSU Pontevedra*en,,https://www.capsu.edu.ph/campus-pontevedra/,,,1948,,,,,,,,,Pontevedra,Philippines,1692977,https://ror.org/058a24n44,https://ror.org/05vm26792,,,,
,,West Visayas State University-Pototan Campus*en,active,education,,West Visayas State University-Pototan Campus*en,,https://wvsu.edu.ph/external-campus/pototan-campus/,,,1957,,,,,,,,,Pototan,Philippines,1692817,https://ror.org/04a71ty94,https://ror.org/02wbzep73,,,,
,,Iloilo State University of Fisheries Science and Technology-San Enrique Campus*en,active,education,Iloilo State College of Fisheries-San Enrique Campus*en,Iloilo State University of Fisheries Science and Technology-San Enrique Campus*en,,https://isufst.edu.ph,,isufst.edu.ph,2000,,,,,,,,,San Enrique,Philippines,1690117,https://ror.org/05rtwtg34,https://ror.org/013xphc70,,,,
,,Guimaras State University-Baterna Campus*en,active,education,Guimaras State College-Baterna Campus*en,Guimaras State University-Baterna Campus*en,,https://www.gsu.edu.ph,,,,,,,,,,,,San Lorenzo,Philippines,11778335,https://ror.org/03z1b8w82,https://ror.org/050xe8986,,,,
,,Lapu-Lapu City College*en,active,education,,Lapu-Lapu City College*en,LLCC*en,https://www.llcc.edu.ph,,llcc.edu.ph,2010,,,,,,,Q16256249,Q16256249,Lapu-Lapu City,Philippines,1707267,https://ror.org/023v8fs61,,,,,
,,Mandaue City College*en,active,education,,Mandaue City College*en,,,,mandauecitycollege.edu.ph,2005,,,,,,,Q6747911,Q6747911,Mandaue City,Philippines,1701947,https://ror.org/02kqwft97,,,,,
,,Talisay City College*en,active,education,,Talisay City College*en,TCC*en,https://talisaycitycollege.wixsite.com/mysite,,,2001,,,,,,,,,Talisay City,Philippines,1683881,https://ror.org/04set1n34,,,,,
,,Collegio de Loboc*en,active,education,Colegio de Loboc*en,Collegio de Loboc*en,CDL*en,https://cdl.edu.ph,,cdl.edu.ph,2024,,,,,,,,,Loboc,Philippines,1705871,https://ror.org/03egta891,,,,,
,,Sibonga Community College*en,active,education,,Sibonga Community College*en,SCC*en,https://sibongacommunitycollege.edu.ph,,sibongacommunitycollege.edu.ph,2008,,,,,,,,,Sibonga,Philippines,1686777,https://ror.org/01ssbhv31,,,,,
,,Talibon Polytechnic College*en,active,education,,Talibon Polytechnic College*en,TPC*en,https://tpc.edu.ph,,tpc.edu.ph,,,,,,,,,,Talibon,Philippines,1683961,https://ror.org/0367qr661,,,,,
,,Cebu Roosevelt Memorial Colleges*en,active,education,,Cebu Roosevelt Memorial Colleges*en,CRMC*en,,,crmci.com,1947,,,,,,,,,Bogo,Philippines,1724435,https://ror.org/00k4m3n67,,,,,
,,Asian College of Technology*en,active,education,Asian College of Technology International Educational Foundation*en; ACT-IEF*en,Asian College of Technology*en,ACT*en,https://www.act.edu.ph,,act.edu.ph,1988,,,,,,,Q4806604,Q4806604,Cebu City,Philippines,1717512,https://ror.org/0137srw04,,,,,
,,Cebu Institute of Medicine*en,active,education,,Cebu Institute of Medicine*en,CIM*en,https://www.cim.edu.ph,,cim.edu.ph,1957,,,,,,,Q5055811,Q5055811,Cebu City,Philippines,1717512,https://ror.org/008cbvw24,,,https://ror.org/02kjm5h73; https://ror.org/02a6jmr02,,
,,Matias H. Aznar Memorial College of Medicine*en,active,education,Southwestern University-Matias H. Aznar Memorial College of Medicine*en; MHAM College of Medicine*en,Matias H. Aznar Memorial College of Medicine*en,MHAM*en,https://www.mham.edu.ph,,mham.edu.ph,1970,,,,,,,,,Cebu City,Philippines,1717512,https://ror.org/04bepaf88,,,https://ror.org/05wawev23,,
,,Seminario Mayor de San Carlos*es,active,education,,Seminario Mayor de San Carlos*es,SMSC*es,https://smsc.edu.ph,,smsc.edu.ph,1783,,,,,,,,,Cebu City,Philippines,1717512,https://ror.org/037rbmv25,,,,,
,,University of Cebu-Banilad*en,active,education,University of Cebu Banilad Campus*en,University of Cebu-Banilad*en,,https://uc.edu.ph,,uc.edu.ph,,,,,,,,Q99285570,Q99285570,Cebu City,Philippines,1717512,https://ror.org/04tsff917,https://ror.org/034xkmw20,,,,
,,Lyceum of Cebu*en,active,education,"Lyceum of Cebu, Inc.*en",Lyceum of Cebu*en,,,,lyceumofcebu.edu.ph,,,,,,,,,,Cebu City,Philippines,1717512,https://ror.org/00y8y5082,,,,,
,,"MHAM College, Inc.*en",active,education,,"MHAM College, Inc.*en; MHAM College*en",MHAM*en,https://mhamcollege.edu.ph,,mhamcollege.edu.ph,1947,,,,,,,,,Cebu City,Philippines,1717512,https://ror.org/03rdxt952,,,,,
,,Indiana Aerospace University*en,active,education,Indiana School of Aeronautics*en,Indiana Aerospace University*en,IAU*en,https://iau.com.ph,,iau.com.ph,1992,,,,,,,,,Lapu-Lapu City,Philippines,1707267,https://ror.org/04071db27,,,,,
,,Lapulapu-Cebu International College*en,active,education,Lapu-Lapu Cebu International College*en,Lapulapu-Cebu International College*en,LCIC*en,https://lcic.edu.ph,,lcic.edu.ph,2021,,,,,,,,,Lapu-Lapu City,Philippines,1707267,https://ror.org/04abdw980,,,,,
,,Gullas College of Medicine*en,active,education,"University of the Visayas-Gullas College of Medicine*en; Gullas College of Medicine, Inc.*en",Gullas College of Medicine*en; UV Gullas College of Medicine*en,GCM*en,https://gcm.edu.ph,,gcm.edu.ph,1977,,,,,,,,,Mandaue City,Philippines,1701947,https://ror.org/012jet059,https://ror.org/03ryjp350,,,,
,,University of Cebu-Lapulapu and Mandaue*en,active,education,,University of Cebu-Lapulapu and Mandaue*en,UC-LM*en,http://www.uc.edu.ph,,uc.edu.ph,,,,,,,,,,Mandaue City,Philippines,1701947,https://ror.org/04yxvcq15,https://ror.org/034xkmw20,,,,
,,Benedicto College*en,active,education,,Benedicto College*en,BC*en,https://www.benedictocollege.edu.ph,,benedictocollege.edu.ph,2000,,,,,,,,,Mandaue City,Philippines,1701947,https://ror.org/0094wff48,,,,,
,,Immaculate Heart of Mary Seminary*en,active,education,,Immaculate Heart of Mary Seminary*en,IHMS*en,https://www.ihmsbohol.com,,ihmsbohol.com,1948,,,,,,,,,Tagbilaran,Philippines,1684497,https://ror.org/033754992,,,,,
,,Bohol Wisdom School*en,active,education,,Bohol Wisdom School*en,BWS*en,https://bws.edu.ph,,bws.edu.ph,1928,,,,,,,Q4938197,Q4938197,Tagbilaran,Philippines,1684497,https://ror.org/003znhp13,,,,,
,,University of the Visayas Toledo Campus*en,active,education,University of the Visayas-Toledo City Campus*en,University of the Visayas Toledo Campus*en,UV Toledo*en,https://www.uv.edu.ph/campus/toledo/,,,,,,,,,,,,Toledo City,Philippines,1681602,https://ror.org/00qj0bm25,https://ror.org/03ryjp350,,,,
,,De La Salle Andres Soriano Memorial College*en,active,education,,De La Salle Andres Soriano Memorial College*en,DLSASMC*en,https://dlsasmc.edu.ph,,dlsasmc.edu.ph,1965,,,,,,,Q5244498,Q5244498,Toledo City,Philippines,1681602,https://ror.org/05dp07992,,,,,
,,St. Cecilia's College - Cebu*en,active,education,,St. Cecilia's College - Cebu*en,,,,stcecilias.edu.ph,,,,,,,,,,Minglanilla,Philippines,1699572,https://ror.org/01egz9z72,,,,,
,,Cristal e-College*en,active,education,,Cristal e-College*en,CeC*en,https://cec.edu.ph,,cec.edu.ph,2002,,,,,,,Q139570742,Q139570742,Panglao,Philippines,1695262,https://ror.org/03x013e72,,,,,
,,Mater Dei College*en,active,education,,Mater Dei College*en,MDC*en,https://materdeicollege.edu.ph,,materdeicollege.edu.ph,1983,,,,,,,,,Tubigon,Philippines,1681183,https://ror.org/04frvz394,,,,,
,,Bohol Northern Star Colleges*en,active,education,Bohol Northern Star College*en; Bohol Northeastern Colleges*en,Bohol Northern Star Colleges*en,BNSC*en,,,,1996,,,,,,,,,Ubay,Philippines,1680475,https://ror.org/04kg9mk22,,,,,
,,Bohol Island State University-Balilihan Campus*en,active,education,,Bohol Island State University-Balilihan Campus*en,,https://bisubalilihan.com,,bisubalilihan.com,2009,,,,,,,,,Balilihan,Philippines,1728134,https://ror.org/0174hw475,https://ror.org/00hnkz789,,,,
,,Bohol Island State University-Candijay Campus*en,active,education,,Bohol Island State University-Candijay Campus*en; Bohol Island State University-Candijay*en,,https://bisucandijay.edu.ph,,bisucandijay.edu.ph,1948,,,,,,,,,Candijay,Philippines,1719262,https://ror.org/02ywapy73,https://ror.org/00hnkz789,,,,
,,Cebu Technological University-Cebu City Mountain Satellite Campus*en,active,education,Cebu Technological University-Cebu City Mountain*en,,CCMSC*en,https://www.ctu.edu.ph/cebucitymountain/,,,2015,,,,,,,,,Cebu City,Philippines,1717512,https://ror.org/04sbhfj92,https://ror.org/04x649j07,,,,
,,Cebu Technological University-Daanbantayan Campus*en,active,education,,,,https://www.ctu.edu.ph/daanbantayan/,,,1948,,,,,,,,,Daanbantayan,Philippines,1716388,https://ror.org/04w1zy015,https://ror.org/04x649j07,,,,
,,Cebu Technological University-Pinamungajan Campus*en,active,education,,Cebu Technological University-Pinamungajan Campus*en,CTU-PC*en,https://www.ctu.edu.ph/pinamungajan/,,,2015,,,,,,,,,Pinamungajan,Philippines,1693574,https://ror.org/009fe1p62,https://ror.org/04x649j07,,,,
,,Abuyog Community College*en,active,education,,Abuyog Community College*en,ACC*en,https://accabuyog.com,,accabuyog.com,1979,,,,,,,,,Abuyog,Philippines,1732312,https://ror.org/00px2tg49,,,,,
,,Bato Institute of Science and Technology*en,active,education,"Bato Institute of Science and Technology, Inc.*en",Bato Institute of Science and Technology*en,BIST*en,https://bist.edu.ph,,bist.edu.ph,,,,,,,,,,Bato,Philippines,1726172,https://ror.org/04zjbay32,,,,,
,,Holy Cross College of Carigara*en,active,education,,Holy Cross College of Carigara*en,HCCC*en,https://rcapschools.org/hccc,,,1945,,,,,,,,,Carigara,Philippines,1718393,https://ror.org/05jdjsq68,,,,,
,,Franciscan College of the Immaculate Conception*en,active,education,,Franciscan College of the Immaculate Conception*en,FCIC*en,https://fcic.edu.ph,,fcic.edu.ph,1947,,,,,,,,,Baybay,Philippines,1725799,https://ror.org/00s8krc94,,,,,
,,"Christ the King College of Calbayog City, Inc.*en",active,education,Christ the King College*en; Christ the King College-Calbayog City*en,"Christ the King College of Calbayog City, Inc.*en",CKC*en,https://ckc.edu.ph,,ckc.edu.ph,1905,,,,,,,,,Calbayog City,Philippines,1720402,https://ror.org/02h6cst71,,,,,
,,The College of Maasin*en,active,education,,The College of Maasin*en,,https://www.cm.edu.ph,,cm.edu.ph,,,,,,,,,,Maasin,Philippines,1704757,https://ror.org/039r4wx58,,,,,
,,Doña Remedios Trinidad Romualdez Educational Foundation Inc.*en,active,education,Doña Remedios Trinidad-Romualdez Medical Foundation*en;RTRMF*en,Doña Remedios Trinidad Romualdez Educational Foundation Inc.*en,DRTREFI*en,https://drtrefi.edu.ph,,drtrefi.edu.ph,1980,,,,,,,,,Tacloban City,Philippines,1684712,https://ror.org/04jqm7p69,,,,,
,,"Holy Infant College of Tacloban City, Inc.*en",active,education,,"Holy Infant College of Tacloban City, Inc.*en; Holy Infant College*en; Dalubhasaang Holy Infant*tl",HIC*en,https://holyinfantcollege.edu.ph,,holyinfantcollege.edu.ph,1924,,,,,,,,,Tacloban City,Philippines,1684712,https://ror.org/04956gk90,,,,,
,,"St. Peter's College of Ormoc, Inc.*en",active,education,SPC Ormoc*en,"St. Peter's College of Ormoc, Inc.*en",SPC*en,https://spcormoc.edu.ph,,spcormoc.edu.ph,1914,,,,,,,,,Ormoc City,Philippines,1697018,https://ror.org/02y6dvw59,,,,,
,,Western Leyte College of Ormoc City*en,active,education,Western Leyte College*en,Western Leyte College of Ormoc City*en,WLC*en,http://www.wlcormoc.edu.ph,,wlcormoc.edu.ph,1945,,,,,,,,,Ormoc City,Philippines,1697018,https://ror.org/041cxv349,,,,,
,,STI College Ormoc*en,active,education,,STI College Ormoc*en,,https://www.sti.edu/campuses/ormoc,,,,,,,,,,,,Ormoc City,Philippines,1697018,https://ror.org/05m7rga27,,,,,
,,Saint Paul School of Professional Studies*en,active,education,,Saint Paul School of Professional Studies*en,SPSPS*en,https://spsps.edu.ph,,spsps.edu.ph,,,,,,,,,,Palo,Philippines,1696041,https://ror.org/01w7ykb51,,,,,
,,St. Scholastica's College Tacloban*en,active,education,Saint Scholastica's College-Tacloban*en; St. Scholastica's College of Health Sciences*en,St. Scholastica's College Tacloban*en,SSCTI*en; SSCT*en,https://www.ssctacloban.edu.ph,,ssctacloban.edu.ph,2000,,,,,,,,,Palo,Philippines,1696041,https://ror.org/0327fbg28,,,,,
,,Colegio de Sta. Lourdes of Leyte Foundation*en,active,education,,Colegio de Sta. Lourdes of Leyte Foundation*en,,,,,,,,,,,,,,Tabontabon,Philippines,1684871,https://ror.org/0410xeb43,,,,,
,,Biliran Province State University-Biliran Campus*en,active,education,,Biliran Province State University-Biliran Campus*en,,,,,2019,,,,,,,,,Biliran,Philippines,1725258,https://ror.org/01dq63k86,https://ror.org/02cmwmx57,,,,
,,Eastern Visayas State University-Burauen Campus*en,active,education,,Eastern Visayas State University-Burauen Campus*en,EVSU-BC*en,https://burauen.evsu.edu.ph,,burauen.evsu.edu.ph,1975,,,,,,,,,Burauen,Philippines,1722481,https://ror.org/052wpgs18,https://ror.org/011qdnn53,,,,
,,Eastern Visayas State University - Carigara Campus*en,active,education,Eastern Visayas State University-Carigara Campus*en,Eastern Visayas State University - Carigara Campus*en,,https://carigara.evsu.edu.ph,,,,,,,,,,,,Carigara,Philippines,1718393,https://ror.org/0324zy639,https://ror.org/011qdnn53,,,,
,,Eastern Visayas State University-Dulag Campus*en,active,education,,Eastern Visayas State University-Dulag Campus*en,,https://dulag.evsu.edu.ph,,,2000,,,,,,,,,Dulag,Philippines,1714264,https://ror.org/0439f7265,https://ror.org/011qdnn53,,,,
,,Eastern Visayas State University-Ormoc Campus*en,active,education,,Eastern Visayas State University-Ormoc Campus*en,,https://ormoc.evsu.edu.ph,,ormoc.evsu.edu.ph,1999,,,,,,,,,Ormoc City,Philippines,1697018,https://ror.org/04v5fqs43,https://ror.org/011qdnn53,,,,
,,Northwest Samar State University-San Jorge Campus*en,active,education,,Northwest Samar State University-San Jorge Campus*en,NwSSU-SJC*en,https://sanjorgecampus.nwssu.edu.ph,,sanjorgecampus.nwssu.edu.ph,1998,,,,,,,,,San Jorge,Philippines,1689578,https://ror.org/04gzfx756,https://ror.org/02jaraq65,,,,
,,Palompon Institute of Technology-Tabango Campus*en,active,education,,Palompon Institute of Technology-Tabango Campus*en,,,,,,,,,,,,,,Tabango,Philippines,1685071,https://ror.org/037d9ry41,https://ror.org/05jzcs626,,,,
,,Eastern Visayas State University-Tanauan Campus*en,active,education,,Eastern Visayas State University-Tanauan Campus*en,,https://tanauan.evsu.edu.ph,,tanauan.evsu.edu.ph,,,,,,,,,,Tanauan,Philippines,1683342,https://ror.org/02p64mj35,https://ror.org/011qdnn53,,,,
,,Southern Leyte State University-Tomas Oppus Campus*en,active,education,,Southern Leyte State University-Tomas Oppus Campus*en,SLSU-TO*en,https://southernleytestateu.edu.ph/index.php/en/tomas-oppus-campus2,,,2004,,,,,,,,,Tomas Oppus,Philippines,1681544,https://ror.org/00crvmq53,https://ror.org/0530tab10,,,,
,,Andres Bonifacio College*en,active,education,ABCollege*en,Andres Bonifacio College*en,ABC*en,https://abcollege.edu.ph,,abcollege.edu.ph,1940,,,,,,,Q104282381,Q104282381,Dipolog City,Philippines,1714674,https://ror.org/02nd38635,,,,,
,,DMC College Foundation Inc.*en,active,education,DMC College Foundation*en,DMC College Foundation Inc.*en; DMC-College Foundation*en,DMC*en,https://dmc.edu.ph,,dmc.edu.ph,1974,,,,,,,Q5205599,Q5205599,Dipolog City,Philippines,1714674,https://ror.org/01w4zy644,,,,,
,,St. Vincent's College*en,active,education,Saint Vincent's College*en;St. Vincent's College Incorporated*en,St. Vincent's College*en,,http://www.svc.edu.ph,,svc.edu.ph,,,,,,,,,,Dipolog City,Philippines,1714674,https://ror.org/00r0hff83,,,,,
,,Pagadian Capitol College*en,active,education,"Pagadian Capitol College, Inc.*en",Pagadian Capitol College*en,,,,,,,,,,,,,,Pagadian,Philippines,1696710,https://ror.org/00x64sy60,,,,,
,,Saint Columban College*en,active,education,,Saint Columban College*en,,https://www.sccpag.edu.ph,,sccpag.edu.ph,1957,,,,,,,Q7401140,Q7401140,Pagadian,Philippines,1696710,https://ror.org/04thpfq58,,,,,
,,Southern Mindanao Colleges*en,active,education,,Southern Mindanao Colleges*en,SMC*en,http://www.smcpag.com,,smcpag.com,,,,,,,,Q7570141,Q7570141,Pagadian,Philippines,1696710,https://ror.org/04x8wd165,,,,,
,,Medina College-Ipil*en,active,education,,Medina College-Ipil*en; Dalubhasaang Medina-Ipil*tl,,https://medinacollegeipil.com,,medinacollegeipil.com,2001,,,,,,,Q60767114,Q60767114,Ipil,Philippines,1710612,https://ror.org/04re7tc78,,,https://ror.org/00qej3243,,
,,Sibugay Technical Institute*en,active,education,"Sibugay Technical Institute, Inc.*en",Sibugay Technical Institute*en,,https://sibugaytech.edu.ph,,sibugaytech.edu.ph,,,,,,,,,,Ipil,Philippines,1710612,https://ror.org/00meng212,,,,,
,,Blancia College Foundation*en,active,education,,Blancia College Foundation*en,,,,,,,,,,,,,,Molave,Philippines,1699388,https://ror.org/01zfa2w12,,,,,
,,Saint Joseph College of Sindangan*en,active,education,St. Joseph College of Sindangan Inc.*en,Saint Joseph College of Sindangan*en,SJCSI*en,,,sjcsi.edu.ph,1968,,,,,,,,,Sindangan,Philippines,1686234,https://ror.org/049h6bv30,,,,,
,,Mindanao State University-Buug*en,active,education,Mindanao State University-Buug College*en,Mindanao State University-Buug*en,MSU-Buug*en,https://msubuug.edu.ph,,msubuug.edu.ph,1971,,,,,,,,,Buug,Philippines,1722167,https://ror.org/010jg6n76,https://ror.org/026441d17,,,,
,,Jose Rizal Memorial State University-Dipolog*en,active,education,,Jose Rizal Memorial State University-Dipolog*en,,https://jrmsu.edu.ph,,,,,,,,,,,,Dipolog City,Philippines,1714674,https://ror.org/026xark12,https://ror.org/03ewyw715,,,,
,,Basilan State University*en,active,education,Basilan State College*en,Basilan State University*en,BASSU*en,http://www.bassc.edu.ph,,bassc.edu.ph,1966,,,,,,,Q4867293,Q4867293,Isabela City,Philippines,1710519,https://ror.org/00a4g6m10,,,,,
,,J.H. Cerilles State College - Pagadian*en,active,education,Josefina H. Cerilles State College - Pagadian*en,J.H. Cerilles State College - Pagadian*en,,https://jhcsc.edu.ph,,jhcsc.edu.ph,2005,,,,,,,,,Pagadian,Philippines,1696710,https://ror.org/0358rg175,,,,,
,,Zamboanga Peninsula Polytechnic State University-Vitali*en,active,education,,Zamboanga Peninsula Polytechnic State University-Vitali*en,,https://www.zppsu.edu.ph,,,,,,,,,,,,Zamboanga City,Philippines,1679432,https://ror.org/009egtp97,,,https://ror.org/047276334,,
,,Zamboanga State College of Marine Sciences and Technology*en,active,education,,Zamboanga State College of Marine Sciences and Technology*en,ZSCMST*en,http://www.zscmst.edu.ph,,zscmst.edu.ph,1956,,,,,,,Q8065736,Q8065736,Zamboanga City,Philippines,1679432,https://ror.org/034b6f748,,,,,
,,Josefina H. Cerilles State College-Dumingag*en,active,education,J.H. Cerilles State College-Dumingag Campus*en,Josefina H. Cerilles State College-Dumingag*en; JHCSC-Dumingag Campus*en,,https://jhcsc.edu.ph,,jhcsc.edu.ph,2009,,,,,,,,,Dumingag,Philippines,1714121,https://ror.org/02rvfx675,,,,,
,,Western Mindanao State University-Ipil*en,active,education,WMSU Ipil Campus*en,Western Mindanao State University-Ipil*en,,,,,2000,,,,,,,,,Ipil,Philippines,1710612,https://ror.org/01dbt1y43,https://ror.org/02wqs2q29,,,,
,,Jose Rizal Memorial State University-Katipunan Campus*en,active,education,,Jose Rizal Memorial State University-Katipunan Campus*en,,https://katipunan.jrmsu.edu.ph/,,katipunan.jrmsu.edu.ph,2002,,,,,,,Q137475489,Q137475489,Katipunan,Philippines,1709083,https://ror.org/056f7np39,https://ror.org/03ewyw715,,,,
