ror_id,field,change
https://ror.org/04khwmr87,external_ids,"{insert: [(0, {'all': ['100020826'], 'preferred': '100020826', 'type': 'fundref'})]}"
https://ror.org/02dqehb95,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02dqehb95,external_ids,"{0: {'all': {insert: [(9, '100011589'), (10, '100011591'), (11, '100011592'), (12, '100011627'), (13, '100011872'), (14, '100013640'), (15, '100013697'), (16, '100016520'), (17, '100019691'), (18, '100019834')]}}}"
https://ror.org/00rcxh774,admin,"{'last_modified': {'date': ['2025-02-26', '2025-05-01']}}"
https://ror.org/00rcxh774,external_ids,"{0: {'all': {insert: [(1, '501100009983')]}}}"
https://ror.org/004y7f915,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/004y7f915,external_ids,"{insert: [(0, {'all': ['100020173'], 'preferred': '100020173', 'type': 'fundref'})]}"
https://ror.org/026a2aw47,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/026a2aw47,external_ids,"{insert: [(0, {'all': ['501100024454'], 'preferred': '501100024454', 'type': 'fundref'})]}"
https://ror.org/01vx35703,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01vx35703,external_ids,"{0: {'all': {insert: [(3, '100019661')]}}}"
https://ror.org/03jrmgg47,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03jrmgg47,external_ids,"{insert: [(0, {'all': ['100014571'], 'preferred': '100014571', 'type': 'fundref'})]}"
https://ror.org/02dgjyy92,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02dgjyy92,external_ids,"{0: {'all': {insert: [(5, '100014454')]}}}"
https://ror.org/011vxgd24,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/011vxgd24,external_ids,"{0: {'all': {insert: [(1, '100013655'), (2, '100018088'), (3, '100020694')]}}}"
https://ror.org/00ty2a548,admin,"{'last_modified': {'date': ['2025-02-26', '2025-05-01']}}"
https://ror.org/00ty2a548,external_ids,"{0: {'all': {insert: [(1, '100016186')]}}}"
https://ror.org/00986na66,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00986na66,external_ids,"{insert: [(0, {'all': ['100019345'], 'preferred': '100019345', 'type': 'fundref'})]}"
https://ror.org/02nkdxk79,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02nkdxk79,external_ids,"{0: {'all': {insert: [(1, '100018317')]}}}"
https://ror.org/04z1ebj23,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04z1ebj23,external_ids,"{insert: [(0, {'all': ['501100012251'], 'preferred': '501100012251', 'type': 'fundref'})]}"
https://ror.org/034wa7719,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/034wa7719,external_ids,"{0: {'all': {insert: [(2, '501100014827')]}}}"
https://ror.org/05dxps055,admin,"{'last_modified': {'date': ['2025-01-22', '2025-05-01']}}"
https://ror.org/05dxps055,external_ids,"{0: {'all': {insert: [(2, '100012614'), (3, '100014551'), (4, '100015381'), (5, '100016647')]}}}"
https://ror.org/03gq89z78,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03gq89z78,external_ids,"{insert: [(0, {'all': ['501100024240'], 'preferred': '501100024240', 'type': 'fundref'})]}"
https://ror.org/00n3w3b69,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00n3w3b69,external_ids,"{0: {'all': {insert: [(2, '100016271')]}}}"
https://ror.org/044h7tr79,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/044h7tr79,external_ids,"{insert: [(0, {'all': ['100022771'], 'preferred': '100022771', 'type': 'fundref'})]}"
https://ror.org/01ch2yn61,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01ch2yn61,external_ids,"{0: {'all': {insert: [(1, '100011406')]}}}"
https://ror.org/00m1rny06,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00m1rny06,external_ids,"{insert: [(0, {'all': ['501100013846'], 'preferred': None, 'type': 'fundref'})]}"
https://ror.org/05078rg59,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05078rg59,external_ids,"{insert: [(0, {'all': ['100013441'], 'preferred': '100013441', 'type': 'fundref'})]}"
https://ror.org/000e0be47,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/000e0be47,external_ids,"{0: {'all': {insert: [(3, '100011755'), (4, '100011764'), (5, '100017796')]}}}"
https://ror.org/03rkhwr46,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03rkhwr46,external_ids,"{insert: [(0, {'all': ['501100023733'], 'preferred': '501100023733', 'type': 'fundref'})]}"
https://ror.org/00z54nq84,admin,"{'last_modified': {'date': ['2025-03-17', '2025-05-01']}}"
https://ror.org/00z54nq84,external_ids,"{insert: [(0, {'all': ['501100017212'], 'preferred': '501100017212', 'type': 'fundref'})]}"
https://ror.org/005teat46,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/005teat46,external_ids,"{insert: [(0, {'all': ['100011995'], 'preferred': '100011995', 'type': 'fundref'})]}"
https://ror.org/04pjzv747,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04pjzv747,external_ids,"{insert: [(0, {'all': ['501100020430'], 'preferred': '501100020430', 'type': 'fundref'})]}"
https://ror.org/04b2dty93,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04b2dty93,external_ids,"{0: {'all': {insert: [(1, '100020956')]}, 'preferred': [None, '100020956']}}"
https://ror.org/0208vgz68,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0208vgz68,external_ids,"{0: {'all': {insert: [(1, '501100013237')]}}}"
https://ror.org/019tvvb70,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/019tvvb70,external_ids,"{insert: [(0, {'all': ['501100014194'], 'preferred': '501100014194', 'type': 'fundref'})]}"
https://ror.org/01pntf040,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01pntf040,external_ids,"{insert: [(0, {'all': ['501100009245'], 'preferred': '501100009245', 'type': 'fundref'})]}"
https://ror.org/031n2c920,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/031n2c920,external_ids,"{insert: [(0, {'all': ['501100014559'], 'preferred': '501100014559', 'type': 'fundref'})]}"
https://ror.org/01v376g59,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01v376g59,external_ids,"{insert: [(0, {'all': ['100017530'], 'preferred': '100017530', 'type': 'fundref'})]}"
https://ror.org/05wvpxv85,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05wvpxv85,external_ids,"{0: {'all': {insert: [(5, '100010558')]}}}"
https://ror.org/02f0vsw63,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02f0vsw63,external_ids,"{insert: [(0, {'all': ['100021115'], 'preferred': '100021115', 'type': 'fundref'})]}"
https://ror.org/00x0nkm13,admin,"{'last_modified': {'date': ['2025-04-28', '2025-05-01']}}"
https://ror.org/00x0nkm13,external_ids,"{insert: [(0, {'all': ['100020898'], 'preferred': '100020898', 'type': 'fundref'})]}"
https://ror.org/022mz6y25,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/022mz6y25,external_ids,"{insert: [(0, {'all': ['501100014054'], 'preferred': '501100014054', 'type': 'fundref'})]}"
https://ror.org/00nfs4461,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00nfs4461,external_ids,"{insert: [(0, {'all': ['501100009556'], 'preferred': '501100009556', 'type': 'fundref'})]}"
https://ror.org/02g6avh54,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02g6avh54,external_ids,"{insert: [(0, {'all': ['501100022612'], 'preferred': '501100022612', 'type': 'fundref'})]}"
https://ror.org/016qv5070,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/016qv5070,external_ids,"{insert: [(0, {'all': ['501100014088'], 'preferred': '501100014088', 'type': 'fundref'})]}"
https://ror.org/03h2bxq36,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03h2bxq36,external_ids,"{0: {'all': {insert: [(2, '100012679')]}}}"
https://ror.org/00hzjh992,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00hzjh992,external_ids,"{insert: [(0, {'all': ['501100020657'], 'preferred': '501100020657', 'type': 'fundref'})]}"
https://ror.org/00vc9b171,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00vc9b171,external_ids,"{0: {'all': {insert: [(1, '501100016009')]}, 'preferred': ['501100016982', '501100016009']}}"
https://ror.org/04a711r87,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04a711r87,external_ids,"{insert: [(0, {'all': ['501100023735'], 'preferred': '501100023735', 'type': 'fundref'})]}"
https://ror.org/04he1c034,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04he1c034,external_ids,"{0: {'all': {insert: [(1, '100020312')]}, 'preferred': ['100020315', '100020312']}}"
https://ror.org/01b05bn14,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01b05bn14,external_ids,"{insert: [(0, {'all': ['501100015590'], 'preferred': '501100015590', 'type': 'fundref'})]}"
https://ror.org/043mz5j54,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/043mz5j54,external_ids,"{0: {'all': {insert: [(14, '100011299'), (15, '100020963')]}}}"
https://ror.org/0101er145,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0101er145,external_ids,"{insert: [(0, {'all': ['501100013169'], 'preferred': '501100013169', 'type': 'fundref'})]}"
https://ror.org/026zzn846,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/026zzn846,external_ids,"{0: {'all': {insert: [(4, '100018486'), (5, '100019376'), (6, '501100019154'), (7, '501100023392')]}}}"
https://ror.org/04njjy449,admin,"{'last_modified': {'date': ['2025-03-17', '2025-05-01']}}"
https://ror.org/04njjy449,external_ids,"{0: {'all': {insert: [(1, '501100018947')]}}}"
https://ror.org/02qsmb048,admin,"{'last_modified': {'date': ['2025-03-26', '2025-05-01']}}"
https://ror.org/02qsmb048,external_ids,"{0: {'all': {insert: [(1, '501100024112'), (2, '501100024113')]}}}"
https://ror.org/012jban78,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/012jban78,external_ids,"{0: {'all': {insert: [(2, '100011147'), (3, '100011482'), (4, '100023053')]}}}"
https://ror.org/012jban78,locations,"{0: {'geonames_details': {'lat': [32.77657, 32.77632], 'lng': [-79.93092, -79.93275]}}}"
https://ror.org/0482ksk80,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0482ksk80,external_ids,"[[], [{'all': ['100017873'], 'preferred': None, 'type': 'fundref'}]]"
https://ror.org/03ytt7k16,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03ytt7k16,external_ids,"{0: {'all': {insert: [(1, '100015459')]}}}"
https://ror.org/056wyhh33,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/056wyhh33,external_ids,"{insert: [(0, {'all': ['501100014228'], 'preferred': '501100014228', 'type': 'fundref'})]}"
https://ror.org/02s016q17,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02s016q17,external_ids,"{0: {'all': {insert: [(1, '100016211')]}, 'preferred': [None, '100016211']}}"
https://ror.org/05qwgg493,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05qwgg493,external_ids,"{0: {'all': {insert: [(8, '100013371')]}}}"
https://ror.org/03vdzkx92,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03vdzkx92,external_ids,"{0: {'all': {insert: [(1, '501100016128')]}}}"
https://ror.org/05e7w0f38,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05e7w0f38,external_ids,"{insert: [(0, {'all': ['501100014185'], 'preferred': '501100014185', 'type': 'fundref'})]}"
https://ror.org/01a77tt86,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01a77tt86,external_ids,"{0: {'all': {insert: [(2, '100012662'), (3, '501100015065'), (4, '501100022421')]}}}"
https://ror.org/047w75g40,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/047w75g40,external_ids,"{insert: [(0, {'all': ['100021121'], 'preferred': '100021121', 'type': 'fundref'})]}"
https://ror.org/00cvxb145,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00cvxb145,external_ids,"{0: {'all': {insert: [(10, '100011248'), (11, '100011276'), (12, '100011867'), (13, '100012374'), (14, '100012375'), (15, '100013039'), (16, '100013222'), (17, '100013347'), (18, '100014234'), (19, '100014466'), (20, '100014963'), (21, '100017507'), (22, '100019039'), (23, '100019191')]}}}"
https://ror.org/003hsr719,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/003hsr719,external_ids,"{insert: [(0, {'all': ['501100023732', '501100023734'], 'preferred': None, 'type': 'fundref'})]}"
https://ror.org/040af2s02,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/040af2s02,external_ids,"{0: {'all': {insert: [(4, '100015058'), (5, '100015059'), (6, '501100008580'), (7, '501100009514')]}}}"
https://ror.org/05f11g639,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05f11g639,external_ids,"{insert: [(0, {'all': ['501100023236'], 'preferred': '501100023236', 'type': 'fundref'})]}"
https://ror.org/03fj82m46,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03fj82m46,external_ids,"{insert: [(0, {'all': ['501100013827'], 'preferred': '501100013827', 'type': 'fundref'})]}"
https://ror.org/0354t7b78,admin,"{'last_modified': {'date': ['2025-03-17', '2025-05-01']}}"
https://ror.org/0354t7b78,external_ids,"{0: {'all': {insert: [(1, '100018014')]}, 'preferred': [None, '100018014']}}"
https://ror.org/00hx57361,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00hx57361,external_ids,"{0: {'all': {insert: [(9, '100014564')]}}}"
https://ror.org/01q3tbs38,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01q3tbs38,external_ids,"{0: {'all': {insert: [(2, '501100020297'), (3, '501100020813'), (4, '501100020858')]}}}"
https://ror.org/05mx0bp18,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05mx0bp18,external_ids,"{insert: [(0, {'all': ['501100015830'], 'preferred': '501100015830', 'type': 'fundref'})]}"
https://ror.org/01yc7t268,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01yc7t268,external_ids,"{0: {'all': {insert: [(5, '100014451'), (6, '100014536'), (7, '100018625'), (8, '100018646'), (9, '100018647'), (10, '100022751')]}}}"
https://ror.org/01azfw069,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01azfw069,external_ids,"{0: {'all': {insert: [(1, '100016053')]}}}"
https://ror.org/04vgqjj36,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04vgqjj36,external_ids,"{0: {'all': {insert: [(1, '501100014196')]}}}"
https://ror.org/052czxv31,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/052czxv31,external_ids,"{0: {'all': {insert: [(2, '501100012292')]}}}"
https://ror.org/00jmfr291,admin,"{'last_modified': {'date': ['2025-04-03', '2025-05-01']}}"
https://ror.org/00jmfr291,external_ids,"{0: {'all': {insert: [(18, '100011631'), (19, '100012484'), (20, '100015357'), (21, '100015711'), (22, '100019420')]}}}"
https://ror.org/00xzqjh13,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00xzqjh13,external_ids,"{0: {'all': {insert: [(1, '100021081')]}}}"
https://ror.org/04me94w47,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04me94w47,external_ids,"{0: {'all': {insert: [(1, '100019579')]}, 'preferred': [None, '100019579']}}"
https://ror.org/03v76x132,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03v76x132,external_ids,"{0: {'all': {insert: [(13, '100011493'), (14, '100013043'), (15, '100013049'), (16, '100014526'), (17, '100014896'), (18, '100015498'), (19, '100020044'), (20, '100020598'), (21, '100022913')]}}}"
https://ror.org/03rrfep50,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03rrfep50,external_ids,"{0: {'all': {insert: [(1, '501100010960')]}, 'preferred': [None, '501100010960']}}"
https://ror.org/03r0ha626,admin,"{'last_modified': {'date': ['2025-02-26', '2025-05-01']}}"
https://ror.org/03r0ha626,external_ids,"{0: {'all': {insert: [(8, '100012664'), (9, '100015085'), (10, '100017094'), (11, '100020321')]}}}"
https://ror.org/0168r3w48,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0168r3w48,external_ids,"{0: {'all': {insert: [(7, '100011077'), (8, '100011108'), (9, '100011109'), (10, '100011114'), (11, '100012378'), (12, '100012424'), (13, '100013844'), (14, '100013847'), (15, '100020698')]}}}"
https://ror.org/00jb0e673,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00jb0e673,external_ids,"{0: {'all': {insert: [(1, '501100020600')]}, 'preferred': ['100018347', '501100020600']}}"
https://ror.org/05arvb276,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05arvb276,external_ids,"{insert: [(0, {'all': ['100020918'], 'preferred': '100020918', 'type': 'fundref'})]}"
https://ror.org/006e4ws51,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/006e4ws51,external_ids,"{insert: [(0, {'all': ['501100010333'], 'preferred': '501100010333', 'type': 'fundref'})]}"
https://ror.org/040yeqy86,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/040yeqy86,external_ids,"{insert: [(0, {'all': ['100022767'], 'preferred': '100022767', 'type': 'fundref'})]}"
https://ror.org/03y5egs41,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03y5egs41,external_ids,"{insert: [(0, {'all': ['100020998'], 'preferred': '100020998', 'type': 'fundref'})]}"
https://ror.org/01y64my43,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01y64my43,external_ids,"{0: {'all': {insert: [(3, '100013666')]}}}"
https://ror.org/03769b225,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03769b225,external_ids,"{insert: [(0, {'all': ['501100024027'], 'preferred': '501100024027', 'type': 'fundref'})]}"
https://ror.org/04d5mb615,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04d5mb615,external_ids,"{0: {'all': {insert: [(1, '100015304')]}}}"
https://ror.org/04jk2xb11,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04jk2xb11,external_ids,"{insert: [(0, {'all': ['100022840'], 'preferred': '100022840', 'type': 'fundref'})]}"
https://ror.org/05n7xcf53,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05n7xcf53,external_ids,"{insert: [(0, {'all': ['100017210'], 'preferred': '100017210', 'type': 'fundref'})]}"
https://ror.org/0349bsm71,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0349bsm71,external_ids,"{insert: [(0, {'all': ['100020569'], 'preferred': '100020569', 'type': 'fundref'})]}"
https://ror.org/02htqyr59,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02htqyr59,external_ids,"{insert: [(0, {'all': ['100019880'], 'preferred': '100019880', 'type': 'fundref'})]}"
https://ror.org/05a7rhx54,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05a7rhx54,external_ids,"{insert: [(0, {'all': ['100018177'], 'preferred': '100018177', 'type': 'fundref'})]}"
https://ror.org/02pnhwp93,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02pnhwp93,external_ids,"{insert: [(0, {'all': ['100020915'], 'preferred': '100020915', 'type': 'fundref'})]}"
https://ror.org/00e9kx775,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00e9kx775,external_ids,"{insert: [(0, {'all': ['501100016298'], 'preferred': '501100016298', 'type': 'fundref'})]}"
https://ror.org/00ktq1636,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00ktq1636,external_ids,"{0: {'all': {insert: [(1, '501100011816')]}, 'preferred': ['501100011842', '501100011816']}}"
https://ror.org/00ay7va13,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00ay7va13,external_ids,"{0: {'all': {insert: [(1, '100013147')]}}}"
https://ror.org/05g13zd79,admin,"{'last_modified': {'date': ['2025-03-26', '2025-05-01']}}"
https://ror.org/05g13zd79,external_ids,"{0: {'all': {insert: [(2, '501100024256')]}, 'preferred': ['100007891', '501100024256']}}"
https://ror.org/017x7n237,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/017x7n237,external_ids,"{insert: [(0, {'all': ['501100015316'], 'preferred': '501100015316', 'type': 'fundref'})]}"
https://ror.org/05rfqv493,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05rfqv493,external_ids,"{0: {'all': {insert: [(1, '100015538')]}}}"
https://ror.org/030k6vb67,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/030k6vb67,external_ids,"{insert: [(0, {'all': ['501100022298'], 'preferred': '501100022298', 'type': 'fundref'})]}"
https://ror.org/01xd6q208,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01xd6q208,external_ids,"{insert: [(0, {'all': ['100016872'], 'preferred': '100016872', 'type': 'fundref'})]}"
https://ror.org/042aqky30,admin,"{'last_modified': {'date': ['2025-04-28', '2025-05-01']}}"
https://ror.org/042aqky30,external_ids,"{0: {'all': {insert: [(2, '501100020132'), (3, '501100023321')]}}}"
https://ror.org/0494zgc81,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0494zgc81,external_ids,"{insert: [(0, {'all': ['501100016149'], 'preferred': '501100016149', 'type': 'fundref'})]}"
https://ror.org/054hj6489,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/054hj6489,external_ids,"{insert: [(0, {'all': ['501100012440'], 'preferred': '501100012440', 'type': 'fundref'})]}"
https://ror.org/02h7kd997,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02h7kd997,external_ids,"{insert: [(0, {'all': ['100010188'], 'preferred': '100010188', 'type': 'fundref'})]}"
https://ror.org/02ma4wv74,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02ma4wv74,external_ids,"{0: {'all': {insert: [(1, '501100019672')]}}}"
https://ror.org/03y7q9t39,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03y7q9t39,external_ids,"{0: {'all': {insert: [(1, '100015424'), (2, '501100009369')]}}}"
https://ror.org/049s0rh22,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/049s0rh22,external_ids,"{0: {'all': {insert: [(3, '100015823')]}}}"
https://ror.org/02jz4aj89,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/02jz4aj89,external_ids,"{0: {'all': {insert: [(1, '501100011097')]}}}"
https://ror.org/03rmrcq20,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03rmrcq20,external_ids,"{0: {'all': {insert: [(6, '100012161')]}}}"
https://ror.org/048hyya13,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/048hyya13,external_ids,"{insert: [(0, {'all': ['501100010474'], 'preferred': '501100010474', 'type': 'fundref'})]}"
https://ror.org/042sjcz88,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/042sjcz88,external_ids,"{0: {'all': {insert: [(1, '501100013629')]}, 'preferred': ['501100014236', '501100013629']}}"
https://ror.org/03dtebk39,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/03dtebk39,external_ids,"{insert: [(0, {'all': ['100022837'], 'preferred': '100022837', 'type': 'fundref'})]}"
https://ror.org/024mw5h28,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/024mw5h28,external_ids,"{0: {'all': {insert: [(10, '100017669')]}}}"
https://ror.org/01bn4mn58,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/01bn4mn58,external_ids,"{insert: [(0, {'all': ['501100009908'], 'preferred': '501100009908', 'type': 'fundref'})]}"
https://ror.org/05rpv7f61,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05rpv7f61,external_ids,"{insert: [(0, {'all': ['100019129'], 'preferred': '100019129', 'type': 'fundref'})]}"
https://ror.org/0043h8f16,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/0043h8f16,external_ids,"{0: {'all': {insert: [(1, '100011412')]}}}"
https://ror.org/05wkfym33,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/05wkfym33,external_ids,"{insert: [(0, {'all': ['501100023551'], 'preferred': '501100023551', 'type': 'fundref'})]}"
https://ror.org/032db5x82,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/032db5x82,external_ids,"{0: {'all': {insert: [(2, '100011280')]}}}"
https://ror.org/04q12yn84,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/04q12yn84,external_ids,"{0: {'all': {insert: [(3, '100020586')]}, 'preferred': ['501100002712', '100020586']}}"
https://ror.org/00286hs46,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
https://ror.org/00286hs46,external_ids,"{0: {'all': {insert: [(1, '100020528')]}}}"
https://ror.org/01q8csw59,admin,"{'last_modified': {'date': ['2025-02-26', '2025-05-01']}}"
https://ror.org/01q8csw59,external_ids,"{0: {'all': {insert: [(1, '501100009963')]}}}"
https://ror.org/00rrpnq66,admin,"{'last_modified': {'date': ['2024-12-11', '2025-05-01']}}"
